City,Name,Year,Price,Kilometers Driven,KM,State,Transmission,Fuel Type,EMI per Month
kolkata,Maruti Swift Dzire,2015,332000,96.5K km,96500,WB,manual,petrol,6043
kolkata,Honda City,2020,1004000,44K km,44000,WB,automatic,petrol,17097
kolkata,Toyota Urban Cruiser,2021,765000,37K km,37000,WB,automatic,petrol,13027
kolkata,Tata Altroz,2022,715000,5K km,5000,WB,manual,petrol,12176
kolkata,Hyundai Grand i10,2019,431000,37K km,37000,WB,manual,petrol,7339
kolkata,Mahindra Bolero,2022,865000,33.5K km,33500,WB,manual,diesel,14730
kolkata,Tata Tiago,2021,533000,9K km,9000,WB,manual,petrol,9076
kolkata,Volkswagen Polo,2016,411000,44K km,44000,WB,manual,petrol,6561
kolkata,Maruti Wagon R 1.0,2016,288000,23K km,23000,WB,manual,petrol,5147
kolkata,Mahindra XUV 3XO,2024,1129000,13K km,13000,WB,manual,petrol,19416
kolkata,Datsun Redi-GO,2018,235000,13K km,13000,WB,manual,petrol,8937
kolkata,Skoda Rapid New,2020,632000,17.5K km,17500,WB,manual,petrol,10762
kolkata,Maruti Alto 800,2013,198000,23K km,23000,WB,manual,petrol,5490
kolkata,Renault Kwid,2016,235000,80K km,80000,WB,manual,petrol,4001
kolkata,Hyundai Grand i10,2018,412000,34.5K km,34500,WB,manual,petrol,7016
kolkata,Hyundai Aura,2021,592000,10K km,10000,WB,manual,petrol,10081
kolkata,Maruti Celerio,2019,406000,28K km,28000,WB,automatic,petrol,6913
kolkata,Volkswagen Polo,2018,462000,40.5K km,40500,WB,manual,petrol,7375
kolkata,Maruti Wagon R 1.0,2021,453000,17.5K km,17500,WB,manual,petrol,8096
kolkata,Maruti Ignis,2021,460000,5K km,5000,WB,manual,petrol,7833
kolkata,Hyundai Elite i20,2015,384000,46.5K km,46500,WB,manual,petrol,6989
kolkata,Maruti Swift Dzire,2015,325000,78K km,78000,WB,manual,petrol,5915
kolkata,Honda City,2021,1008000,26K km,26000,WB,manual,petrol,17166
kolkata,Mahindra Thar,2021,1194000,11K km,11000,WB,automatic,petrol,20535
kolkata,Maruti Wagon R 1.0,2018,379000,19K km,19000,WB,manual,petrol,6773
kolkata,Nissan Micra Active,2015,220000,51K km,51000,WB,manual,petrol,4721
kolkata,Maruti Wagon R 1.2,2021,479000,43K km,43000,WB,manual,petrol,8157
kolkata,Maruti Alto K10,2016,281000,27.5K km,27500,WB,manual,petrol,4785
kolkata,Maruti Alto 800,2020,239000,94K km,94000,WB,manual,petrol,4271
kolkata,Hyundai Elite i20,2019,519000,43K km,43000,WB,automatic,petrol,8838
kolkata,Maruti Celerio,2015,298000,23.5K km,23500,WB,manual,petrol,5424
kolkata,Maruti Ignis,2022,478000,4.5K km,4500,WB,manual,petrol,8140
kolkata,Tata Tiago,2022,519000,20K km,20000,WB,manual,petrol,8838
kolkata,Hyundai Grand i10 Nios,2021,559000,18.5K km,18500,WB,manual,petrol,9519
kolkata,Honda City,2015,438000,47K km,47000,WB,manual,petrol,7972
kolkata,Hyundai Grand i10,2016,312000,53.5K km,53500,WB,manual,petrol,5313
kolkata,Hyundai Grand i10,2017,376000,26K km,26000,WB,manual,petrol,6403
kolkata,Toyota Glanza,2020,509000,99.5K km,99500,WB,manual,petrol,8667
kolkata,Maruti Alto 800,2018,271000,17K km,17000,WB,manual,petrol,4843
kolkata,Honda City,2014,345000,62K km,62000,WB,manual,petrol,7404
kolkata,Maruti Celerio,2022,496000,22K km,22000,WB,manual,petrol,8446
kolkata,Tata Nexon,2023,891000,18.5K km,18500,WB,manual,petrol,15173
kolkata,Tata Tiago,2022,495000,16K km,16000,WB,manual,petrol,8429
kolkata,Maruti Baleno,2016,402000,61K km,61000,WB,manual,petrol,7317
kolkata,Maruti Ciaz,2019,712000,10K km,10000,WB,automatic,petrol,12124
kolkata,Honda City,2015,371000,49.5K km,49500,WB,manual,petrol,6753
kolkata,Hyundai Elite i20,2017,421000,41.5K km,41500,WB,manual,petrol,7169
kolkata,Mahindra Thar,2021,1203000,41.5K km,41500,WB,automatic,diesel,20689
kolkata,Maruti Alto K10,2023,458000,7.5K km,7500,WB,manual,petrol,7799
kolkata,Honda City,2021,680000,42K km,42000,WB,manual,petrol,11580
lucknow,Hyundai Aura,2021,546000,49.5K km,49500,UP,manual,petrol,9298
lucknow,Maruti Wagon R 1.0,2015,309000,28K km,28000,UP,manual,petrol,5880
lucknow,Ford Figo Aspire,2020,509000,26.5K km,26500,UP,manual,petrol,8126
lucknow,Maruti Alto K10,2017,299000,31K km,31000,UP,manual,petrol,5091
lucknow,Maruti Baleno,2018,549000,82.5K km,82500,UP,manual,diesel,9349
lucknow,Hyundai Grand i10 Nios,2019,466000,59K km,59000,UP,automatic,petrol,7935
lucknow,Maruti Grand Vitara,2024,1678000,8.5K km,8500,UP,automatic,N/A,
lucknow,Kia Seltos,2020,836000,73.5K km,73500,UP,manual,diesel,14236
lucknow,Maruti Baleno,2019,432000,113.5K km,113500,UP,manual,petrol,7356
lucknow,Hyundai Alcazar,2023,1719000,27.5K km,27500,UP,automatic,petrol,31027
lucknow,Tata Tiago,2017,326000,98.5K km,98500,UP,automatic,petrol,5551
lucknow,Toyota Glanza,2023,851000,15.5K km,15500,UP,automatic,petrol,14492
lucknow,Maruti Ignis,2022,568000,6.5K km,6500,UP,automatic,petrol,9672
lucknow,Hyundai Alcazar,2023,1429000,43K km,43000,UP,manual,petrol,25791
lucknow,Maruti Swift,2017,419000,48K km,48000,UP,manual,petrol,7135
lucknow,Maruti Baleno,2022,689000,57K km,57000,UP,manual,petrol,11733
lucknow,Kia Sonet,2020,851000,77K km,77000,UP,manual,diesel,14492
lucknow,Hyundai Creta,2021,1032000,47K km,47000,UP,manual,petrol,17748
lucknow,Renault Triber,2022,605000,29K km,29000,UP,manual,petrol,10302
lucknow,Tata Altroz,2022,592000,10.5K km,10500,UP,manual,petrol,10081
lucknow,Hyundai Verna,2020,878000,44K km,44000,UP,manual,petrol,14951
lucknow,MG Hector Plus,2021,1459000,54K km,54000,UP,manual,diesel,25091
lucknow,Hyundai Venue,2022,992000,58.5K km,58500,UP,manual,diesel,16893
lucknow,Toyota Etios Cross,2017,439000,98.5K km,98500,UP,manual,diesel,7008
lucknow,Tata Nexon,2022,869000,35.5K km,35500,UP,manual,petrol,14798
lucknow,Hyundai Venue,2023,972000,3K km,3000,UP,manual,petrol,16552
lucknow,Hyundai Grand i10 Nios,2021,589000,10K km,10000,UP,manual,petrol,10030
lucknow,Honda Amaze,2022,832000,9K km,9000,UP,automatic,petrol,14168
lucknow,Toyota Glanza,2022,812000,15.5K km,15500,UP,manual,petrol,13827
lucknow,Hyundai Grand i10 Nios,2023,662000,11K km,11000,UP,manual,petrol,11273
lucknow,Tata Altroz,2021,732000,48.5K km,48500,UP,manual,diesel,12465
lucknow,Hyundai Grand i10 Nios,2019,567000,9.5K km,9500,UP,automatic,petrol,9655
lucknow,Hyundai Grand i10 Nios,2022,582000,33.5K km,33500,UP,automatic,petrol,9911
lucknow,Honda Jazz,2021,593000,40K km,40000,UP,manual,petrol,9467
lucknow,Hyundai New i20,2021,749000,35.5K km,35500,UP,automatic,petrol,12755
lucknow,Renault Kiger,2021,624000,23K km,23000,UP,manual,petrol,10626
lucknow,Skoda Slavia,2022,997000,35K km,35000,UP,manual,petrol,16978
lucknow,Maruti Celerio,2021,558000,7.5K km,7500,UP,automatic,petrol,9502
lucknow,Renault Triber,2022,588000,46K km,46000,UP,manual,petrol,10013
lucknow,Hyundai Elite i20,2015,410000,26K km,26000,UP,manual,petrol,7463
lucknow,Hyundai Venue,2021,724000,105K km,105000,UP,manual,petrol,12329
lucknow,Toyota Innova,2013,604000,105K km,105000,UP,manual,diesel,16750
lucknow,Hyundai Grand i10 Nios,2022,634000,4K km,4000,UP,automatic,petrol,10796
lucknow,Maruti Swift,2023,788000,8.5K km,8500,UP,manual,petrol,13419
lucknow,Tata Altroz,2023,689000,41.5K km,41500,UP,manual,petrol,11733
lucknow,Maruti Celerio,2022,525000,26K km,26000,UP,manual,petrol,8940
lucknow,Skoda Rapid New,2021,754000,32K km,32000,UP,manual,petrol,12840
lucknow,Mahindra Scorpio N,2023,1719000,19K km,19000,UP,manual,petrol,29562
lucknow,Maruti Ignis,2023,598000,17.5K km,17500,UP,manual,petrol,10183
lucknow,Maruti Alto K10,2023,443000,8.5K km,8500,UP,manual,petrol,7544
lucknow,Hyundai Grand i10 Nios,2021,578000,19K km,19000,UP,automatic,petrol,9843
lucknow,Honda City,2022,1285000,19K km,19000,UP,automatic,petrol,22099
lucknow,Maruti Baleno,2022,839000,10.5K km,10500,UP,automatic,petrol,14287
lucknow,Tata Punch,2023,617000,26K km,26000,UP,manual,petrol,10507
lucknow,Maruti Alto K10,2024,489000,9K km,9000,UP,manual,petrol,8327
lucknow,Maruti Wagon R 1.0,2020,454000,27.5K km,27500,UP,manual,petrol,8114
lucknow,Hyundai New Santro 1.1,2021,437000,73.5K km,73500,UP,manual,petrol+cng,6976
lucknow,Mahindra TUV300,2019,637000,41.5K km,41500,UP,manual,diesel,10847
lucknow,Maruti Alto 800,2013,207000,30K km,30000,UP,manual,petrol,5740
lucknow,Maruti Wagon R 1.0,2017,342000,72K km,72000,UP,automatic,petrol,6112
lucknow,Volkswagen Ameo,2016,419000,111K km,111000,UP,automatic,diesel,6689
lucknow,Mahindra TUV300,2017,548000,65.5K km,65500,UP,manual,diesel,9332
lucknow,Toyota Glanza,2022,795000,29K km,29000,UP,automatic,petrol,13538
lucknow,Tata Altroz,2021,635000,38.5K km,38500,UP,manual,petrol,10813
lucknow,Hyundai Venue,2023,949000,28K km,28000,UP,manual,petrol,16160
lucknow,Honda WR-V,2020,569000,85.5K km,85500,UP,manual,petrol,9689
lucknow,Maruti Alto 800,2023,417000,19.5K km,19500,UP,manual,petrol,7452
lucknow,Hyundai Grand i10 Nios,2021,583000,19K km,19000,UP,manual,petrol,9928
lucknow,Maruti Wagon R 1.0,2018,375000,53.5K km,53500,UP,manual,petrol,6702
lucknow,Maruti S-Presso,2021,402000,22.5K km,22500,UP,manual,petrol,6845
lucknow,Toyota Urban Cruiser Hyryder,2023,1495000,24K km,24000,UP,automatic,petrol,25713
lucknow,Mahindra XUV500,2021,1129000,45.5K km,45500,UP,manual,diesel,20378
lucknow,Hyundai Grand i10,2019,503000,50K km,50000,UP,automatic,petrol,8565
lucknow,Hyundai Exter,2023,875000,18K km,18000,UP,automatic,petrol,14900
lucknow,Tata Tiago,2019,459000,24K km,24000,UP,manual,petrol,7816
lucknow,Hyundai New Santro 1.1,2019,385000,15.5K km,15500,UP,manual,petrol,6146
lucknow,Maruti Alto K10,2019,319000,46.5K km,46500,UP,manual,petrol,5432
lucknow,Maruti Celerio,2022,474000,65.5K km,65500,UP,manual,petrol,8071
lucknow,Hyundai Grand i10 Nios,2021,615000,36K km,36000,UP,manual,petrol+cng,10473
lucknow,Hyundai Grand i10,2018,489000,84K km,84000,UP,manual,diesel,8327
lucknow,Maruti Baleno,2021,578000,88K km,88000,UP,manual,petrol,9843
lucknow,Renault Kwid,2021,355000,37.5K km,37500,UP,manual,petrol,6045
lucknow,Tata Punch,2023,697000,11K km,11000,UP,automatic,petrol,11869
lucknow,Hyundai New Santro 1.1,2022,488000,23K km,23000,UP,manual,petrol,7790
lucknow,Maruti Vitara Brezza,2019,753000,77.5K km,77500,UP,automatic,diesel,12823
lucknow,Maruti Alto 800,2017,270000,41K km,41000,UP,manual,petrol,4825
lucknow,Honda Jazz,2022,745000,22K km,22000,UP,automatic,petrol,11893
lucknow,Kia Seltos,2020,1035000,45K km,45000,UP,manual,petrol,17795
lucknow,Maruti Wagon R 1.0,2018,432000,21.5K km,21500,UP,automatic,petrol,7720
lucknow,Hyundai Elite i20,2018,539000,78.5K km,78500,UP,manual,petrol,9178
lucknow,Tata Safari,2021,1387000,86K km,86000,UP,manual,diesel,23858
lucknow,Maruti Baleno,2018,529000,40.5K km,40500,UP,manual,petrol,9008
lucknow,Tata Punch,2022,617000,24.5K km,24500,UP,manual,petrol,10507
lucknow,Maruti Baleno,2017,467000,48K km,48000,UP,manual,petrol,7952
lucknow,Maruti Wagon R 1.0,2013,254000,53K km,53000,UP,manual,petrol,7043
lucknow,Kia Sonet,2020,1059000,59.5K km,59500,UP,automatic,diesel,18212
lucknow,Maruti Alto 800,2014,229000,55K km,55000,UP,manual,petrol,5098
lucknow,Maruti Celerio,2016,327000,46K km,46000,UP,automatic,petrol,5952
lucknow,Kia Seltos,2021,1139000,97K km,97000,UP,manual,diesel,19588
lucknow,Maruti Alto K10,2019,339000,41.5K km,41500,UP,manual,petrol,5772
lucknow,Maruti Baleno,2016,452000,97.5K km,97500,UP,manual,petrol,7697
lucknow,Maruti Alto K10,2011,175000,52.5K km,52500,UP,manual,petrol,12504
lucknow,Hyundai Grand i10 Nios,2021,598000,50.5K km,50500,UP,manual,petrol+cng,10183
lucknow,Hyundai Grand i10 Nios,2022,583000,22.5K km,22500,UP,manual,petrol,9928
lucknow,Renault Kwid,2020,385000,37K km,37000,UP,manual,petrol,6556
lucknow,Hyundai Creta,2024,1782000,3K km,3000,UP,automatic,petrol,30648
lucknow,Tata Tigor,2022,639000,84K km,84000,UP,manual,petrol+cng,10881
lucknow,Tata Punch,2022,619000,3K km,3000,UP,manual,petrol,10541
lucknow,Tata Punch,2023,598000,33K km,33000,UP,manual,petrol,10183
lucknow,Honda City,2021,796000,38K km,38000,UP,manual,petrol,13555
lucknow,Renault Kiger,2022,682000,19.5K km,19500,UP,manual,petrol,11614
lucknow,Hyundai Grand i10 Nios,2022,650000,12K km,12000,UP,automatic,petrol,11069
lucknow,Skoda Slavia,2023,1378000,16K km,16000,UP,automatic,petrol,23699
lucknow,Tata Nexon,2022,899000,60K km,60000,UP,automatic,petrol,15309
lucknow,Mahindra XUV700,2022,1615000,41.5K km,41500,UP,manual,diesel,27774
lucknow,Toyota Glanza,2021,695000,25K km,25000,UP,manual,petrol,11835
lucknow,Honda Amaze,2016,468000,42K km,42000,UP,automatic,petrol,7969
lucknow,Hyundai Venue,2022,829000,121.5K km,121500,UP,manual,petrol,14117
lucknow,Honda Amaze,2019,554000,49K km,49000,UP,manual,petrol,9434
lucknow,Maruti Baleno,2017,450000,84K km,84000,UP,manual,petrol,7663
lucknow,Tata Safari,2021,1450000,63K km,63000,UP,manual,diesel,24931
lucknow,Honda WR-V,2019,521000,95.5K km,95500,UP,manual,petrol,8872
lucknow,Maruti Baleno,2022,742000,46K km,46000,UP,manual,petrol,12635
lucknow,Honda City,2021,904000,28.5K km,28500,UP,manual,petrol,15394
lucknow,Ford EcoSport,2018,647000,45K km,45000,UP,automatic,petrol,11018
lucknow,Tata Tigor,2023,555000,30K km,30000,UP,manual,petrol,9451
lucknow,Hyundai Venue,2021,832000,39K km,39000,UP,manual,petrol,14168
lucknow,Tata Tiago,2020,473000,66.5K km,66500,UP,manual,petrol,8054
lucknow,Maruti Baleno,2018,503000,31K km,31000,UP,manual,petrol,8565
lucknow,Renault Kiger,2021,680000,43K km,43000,UP,manual,petrol,11580
lucknow,Honda Amaze,2023,857000,11K km,11000,UP,automatic,petrol,14594
lucknow,Honda City,2020,982000,29K km,29000,UP,manual,petrol,16722
lucknow,Honda Amaze,2022,929000,20.5K km,20500,UP,manual,diesel,15820
lucknow,Maruti Baleno,2016,500000,38K km,38000,UP,manual,petrol,8514
lucknow,Hyundai i20 N Line,2021,804000,61.5K km,61500,UP,automatic,petrol,13691
lucknow,Renault Kwid,2022,427000,31.5K km,31500,UP,manual,petrol,7271
lucknow,Maruti Celerio,2022,451000,47K km,47000,UP,manual,petrol,7680
lucknow,Honda City,2013,374000,46K km,46000,UP,manual,petrol,10081
lucknow,Tata Tigor,2022,657000,52K km,52000,UP,manual,petrol+cng,11188
lucknow,Honda City,2011,298000,57K km,57000,UP,manual,petrol+cng,21293
lucknow,Hyundai Grand i10,2018,528000,34K km,34000,UP,manual,diesel,8991
lucknow,Hyundai Elite i20,2016,430000,70K km,70000,UP,manual,petrol,7322
lucknow,Hyundai New i20,2021,849000,47K km,47000,UP,automatic,petrol,14457
lucknow,Maruti Ignis,2018,480000,58K km,58000,UP,automatic,petrol,8174
lucknow,Honda Amaze,2022,646000,4.5K km,4500,UP,manual,petrol,11001
lucknow,Skoda Kushaq,2022,1149000,27K km,27000,UP,manual,petrol,19754
lucknow,Maruti Fronx,2023,1149000,21.5K km,21500,UP,automatic,petrol,19760
lucknow,Maruti Dzire,2022,761000,25K km,25000,UP,manual,petrol+cng,12959
lucknow,Honda Civic,2020,1229000,57.5K km,57500,UP,automatic,petrol,21135
lucknow,Maruti Wagon R 1.2,2021,479000,27K km,27000,UP,manual,petrol,8157
lucknow,Maruti Ciaz,2023,848000,37K km,37000,UP,manual,petrol,14440
lucknow,Hyundai i20 N Line,2023,1043000,18K km,18000,UP,automatic,petrol,17937
lucknow,Maruti Vitara Brezza,2020,864000,42K km,42000,UP,automatic,diesel,14713
lucknow,Hyundai Grand i10 Nios,2022,624000,38.5K km,38500,UP,manual,petrol+cng,10626
lucknow,Tata Nexon,2020,927000,39K km,39000,UP,manual,diesel,15786
lucknow,Tata Altroz,2023,720000,35.5K km,35500,UP,automatic,petrol,12261
lucknow,Jeep Compass,2017,1011000,74K km,74000,UP,automatic,petrol,17216
lucknow,Hyundai i10,2011,202000,41K km,41000,UP,manual,petrol,14433
lucknow,Nissan Kicks,2019,550000,124.5K km,124500,UP,manual,diesel,9366
lucknow,Ford Figo Aspire,2021,549000,79K km,79000,UP,manual,petrol,8764
lucknow,Kia Seltos,2019,1042000,106K km,106000,UP,automatic,petrol,17914
lucknow,Hyundai New Santro 1.1,2020,385000,84.5K km,84500,UP,manual,petrol,6146
lucknow,Maruti Baleno,2020,623000,22.5K km,22500,UP,manual,petrol,10609
lucknow,Maruti Ignis,2022,574000,12.5K km,12500,UP,manual,petrol,9774
lucknow,MG Hector Plus,2020,1478000,29K km,29000,UP,manual,diesel,25417
lucknow,Datsun Redi-GO,2017,251000,19.5K km,19500,UP,manual,petrol,9546
lucknow,Tata Tigor,2022,605000,31.5K km,31500,UP,manual,petrol,10302
lucknow,Maruti Baleno,2024,729000,18K km,18000,UP,manual,petrol,12414
lucknow,Maruti Wagon R 1.2,2019,442000,48.5K km,48500,UP,manual,petrol,7527
lucknow,Maruti Fronx,2023,1115000,13K km,13000,UP,automatic,petrol,19175
lucknow,Ford EcoSport,2014,419000,89.5K km,89500,UP,manual,petrol,8992
lucknow,Hyundai New Santro 1.1,2022,448000,57.5K km,57500,UP,manual,petrol,7152
lucknow,Hyundai Elite i20,2014,397000,46K km,46000,UP,manual,petrol,8520
lucknow,Hyundai Grand i10 Nios,2022,599000,37K km,37000,UP,manual,petrol+cng,10200
lucknow,Hyundai i20 N Line,2022,823000,33K km,33000,UP,manual,petrol,14015
lucknow,Mahindra XUV500,2015,694000,57.5K km,57500,UP,manual,diesel,13208
lucknow,Renault Kwid,2021,400000,18.5K km,18500,UP,manual,petrol,6811
lucknow,Honda Amaze,2020,590000,78.5K km,78500,UP,manual,diesel,10047
lucknow,Maruti S-Presso,2022,430000,24K km,24000,UP,manual,petrol,7322
lucknow,Tata Tigor,2022,597000,95.5K km,95500,UP,manual,petrol+cng,10166
lucknow,Maruti Baleno,2017,486000,95K km,95000,UP,automatic,petrol,8276
lucknow,Renault Kwid,2020,318000,36.5K km,36500,UP,manual,petrol,5415
lucknow,Maruti Swift,2021,597000,50.5K km,50500,UP,manual,petrol,10166
lucknow,Maruti Baleno,2019,531000,31K km,31000,UP,manual,petrol,9042
lucknow,Maruti Baleno,2021,611000,45.5K km,45500,UP,manual,petrol,10404
lucknow,Mahindra Thar,2021,1091000,49K km,49000,UP,manual,petrol,18766
lucknow,Maruti Baleno,2016,458000,80K km,80000,UP,automatic,petrol,7799
lucknow,Hyundai Grand i10 Nios,2022,640000,24.5K km,24500,UP,manual,petrol+cng,10898
lucknow,Maruti Wagon R Stingray,2018,378000,46K km,46000,UP,manual,petrol,6437
lucknow,Maruti Ignis,2021,620000,6K km,6000,UP,automatic,petrol,10558
lucknow,Hyundai Elite i20,2018,572000,34K km,34000,UP,manual,petrol,9740
lucknow,Tata Nexon,2022,880000,40.5K km,40500,UP,manual,diesel,14985
lucknow,Datsun Redi-GO,2018,260000,29.5K km,29500,UP,manual,petrol,7008
lucknow,Honda City,2017,640000,36K km,36000,UP,manual,petrol,10898
lucknow,Hyundai Elite i20,2018,579000,43.5K km,43500,UP,manual,petrol,9860
lucknow,Skoda Slavia,2022,935000,76K km,76000,UP,manual,petrol,15922
lucknow,Kia Seltos,2021,1320000,25K km,25000,UP,automatic,petrol,22699
lucknow,Maruti Baleno,2019,487000,96.5K km,96500,UP,manual,petrol,8293
lucknow,Maruti Wagon R 1.0,2016,296000,97.5K km,97500,UP,automatic,petrol,5290
lucknow,Hyundai New Santro 1.1,2019,377000,102.5K km,102500,UP,manual,petrol+cng,6018
lucknow,Ford EcoSport,2020,609000,91.5K km,91500,UP,manual,petrol,10370
lucknow,Hyundai i20,2011,255000,37.5K km,37500,UP,manual,petrol,18220
lucknow,Maruti Ciaz,2015,478000,74K km,74000,UP,manual,petrol,8700
lucknow,Tata Nexon,2022,941000,6.5K km,6500,UP,manual,petrol,16024
lucknow,Honda Amaze,2022,770000,32K km,32000,UP,automatic,petrol,13112
lucknow,Maruti S-Presso,2022,444000,11.5K km,11500,UP,automatic,petrol,7561
lucknow,Honda WR-V,2020,681000,25.5K km,25500,UP,manual,petrol,11597
lucknow,Mahindra Thar,2021,1268000,45.5K km,45500,UP,automatic,diesel,21797
lucknow,Mahindra Thar,2021,1247000,17.5K km,17500,UP,automatic,petrol,21440
lucknow,Hyundai Elite i20,2019,527000,33.5K km,33500,UP,manual,petrol,8974
lucknow,Maruti Dzire,2022,614000,25.5K km,25500,UP,manual,petrol,10456
lucknow,Honda City,2017,702000,61K km,61000,UP,automatic,petrol,11954
lucknow,Hyundai Elite i20,2020,566000,38K km,38000,UP,manual,petrol,9638
lucknow,Hyundai Creta,2020,1239000,26.5K km,26500,UP,automatic,petrol,21308
lucknow,Honda Amaze,2022,711000,26.5K km,26500,UP,manual,petrol,12107
lucknow,Skoda Kushaq,2022,893000,28.5K km,28500,UP,manual,petrol,15207
lucknow,Maruti Vitara Brezza,2017,675000,71K km,71000,UP,manual,diesel,11494
lucknow,Hyundai i20,2010,210000,52K km,52000,UP,manual,petrol,
lucknow,Maruti Celerio,2015,294000,119.5K km,119500,UP,automatic,petrol,5351
lucknow,Maruti Swift Dzire,2012,295000,30K km,30000,UP,manual,petrol,11219
lucknow,Maruti Celerio,2019,394000,116K km,116000,UP,manual,petrol+cng,6709
lucknow,Hyundai Elite i20,2016,428000,81.5K km,81500,UP,manual,petrol,7288
lucknow,Hyundai Venue N-Line,2023,1181000,16K km,16000,UP,automatic,petrol,20316
lucknow,Maruti Baleno,2019,488000,36K km,36000,UP,manual,petrol,8310
lucknow,Mahindra Thar,2022,1370000,7.5K km,7500,UP,automatic,petrol,23551
lucknow,Maruti New Ertiga,2022,1098000,11K km,11000,UP,automatic,petrol,18885
lucknow,Honda City,2022,1008000,52.5K km,52500,UP,manual,diesel,17165
lucknow,Kia Sonet,2020,980000,72.5K km,72500,UP,automatic,diesel,16688
lucknow,Maruti Celerio,2022,498000,22.5K km,22500,UP,manual,petrol,8480
lucknow,Tata Safari,2021,1600000,46.5K km,46500,UP,automatic,diesel,27519
lucknow,Renault Duster,2018,498000,113.5K km,113500,UP,manual,diesel,8480
lucknow,Maruti Swift,2015,405000,46.5K km,46500,UP,manual,petrol,7371
